Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5ZdzNVOmCSp5HFLk0EgvJS,"Dirty Little Secret","Move Along","The All-American Rejects",2005-01-01,193653,69,false,204029,2019-05-17T14:20:42Z,"pop punk,emo","Interscope",0.469,0.955,10,-4.253,1,0.0432,0.000343,0.00000135,0.548,0.462,143.853,4
spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,"Stressed Out","Blurryface","Twenty One Pilots",2015-05-15,202333,89,false,204029,2019-05-17T14:20:50Z,"","Fueled By Ramen",0.734,0.637,4,-5.677,0,0.141,0.0462,0.0000229,0.0602,0.648,169.977,4
spotify:track:72jbDTw1piOOj770jWNeaG,"Paris","Memories...Do Not Open","The Chainsmokers",2017-04-07,221506,82,false,204029,2022-07-11T12:01:51Z,"","Disruptor Records/Columbia",0.653,0.658,2,-6.428,1,0.0304,0.0215,0.00000166,0.0939,0.219,99.99,4
spotify:track:4Ro98RCK90oHqqSZUnTFq5,"Strip That Down","Strip That Down","Liam Payne,Quavo",2017-05-18,204502,67,false,204029,2019-05-17T14:20:59Z,"","Capitol Records UK / EMI",0.874,0.497,6,-5.484,1,0.0562,0.22,0,0.0761,0.542,106.025,4
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,"Hips Don't Lie (feat. Wyclef Jean)","Oral Fixation Vol. 2 (Expanded Edition)","Shakira,Wyclef Jean",2005-11-28,218093,89,false,204029,2019-05-17T14:21:07Z,"latin pop","Epic",0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4
spotify:track:2iUXsYOEPhVqEBwsqP70rE,"Youngblood","Youngblood (Deluxe)","5 Seconds of Summer",2018-06-15,203417,83,false,204029,2019-05-17T14:21:13Z,"","Capitol",0.597,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.276,4
spotify:track:5qmq61DAAOUaW8AUo8xKhh,"Truth Hurts","Cuz I Love You (Deluxe)","Lizzo",2019-05-03,173325,58,true,204029,2019-05-24T07:15:09Z,"","Nice Life/Atlantic",0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,4
spotify:track:1CS7Sd1u5tWkstBhpssyjP,"Take Me to Church","Hozier (Expanded Edition)","Hozier",2014-09-19,241693,83,false,204029,2019-05-24T07:16:44Z,"","Columbia",0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,4
spotify:track:6LsAAHotRLMOHfCsSfYCsz,"If I Can't Have You","If I Can't Have You","Shawn Mendes",2019-05-03,190800,68,false,204029,2019-05-24T07:17:45Z,"","Island Records",0.69,0.809,2,-4.198,1,0.0603,0.524,0,0.147,0.864,123.912,4
spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,"So Am I","So Am I","Ava Max",2019-03-07,183026,3,false,204029,2019-05-24T07:18:29Z,"","Atlantic Records",0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,4
spotify:track:5icOoE6VgqFKohjWWNp0Ac,"Here With Me","Here With Me","Marshmello,CHVRCHES",2019-03-08,156346,28,false,204029,2019-05-24T07:19:44Z,"edm,synthpop","Marshmello/Republic",0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,4
spotify:track:7iDa6hUg2VgEL1o1HjmfBn,"Meant to Be (feat. Florida Georgia Line)","All Your Fault: Pt. 2","Bebe Rexha,Florida Georgia Line",2017-08-11,163870,74,false,204029,2019-05-24T07:20:13Z,"country,pop country,acoustic country","Warner Records",0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,4
spotify:track:2Fxmhks0bxGSBdJ92vM42m,"bad guy","WHEN WE ALL FALL ASLEEP WHERE DO WE GO?","Billie Eilish",2019-03-29,194087,84,false,204029,2019-05-24T07:26:27Z,"","Darkroom/Interscope Records",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
spotify:track:543bCW2ruMPmxUBWirQ3MR,"Cross Me (feat. Chance the Rapper & PnB Rock)","Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran,Chance the Rapper,PnB Rock",2019-05-24,206186,58,true,204029,2019-05-24T07:34:26Z,"soft pop,melodic rap","Atlantic Records UK",0.746,0.787,4,-6.373,1,0.12,0.214,0,0.0669,0.607,95.005,4
spotify:track:1GTC0gBd5B8YmVf3tRl9Ln,"Right Round (feat. Ke$ha)","R.O.O.T.S. (Route of Overcoming the Struggle)","Flo Rida,Kesha",2009-03-23,202680,57,false,204029,2019-05-25T00:08:18Z,"","Poe Boy/Atlantic",0.453,0.975,7,-3.074,1,0.291,0.0518,0.00000157,0.223,0.155,129.174,4
spotify:track:4kLLWz7srcuLKA7Et40PQR,"I Gotta Feeling","THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version]","Black Eyed Peas",2009-01-01,289133,85,false,204029,2019-05-25T00:08:31Z,"","Interscope",0.744,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.966,4
spotify:track:5sra5UY6sD658OabHL3QtI,"Empire State of Mind (Part II) Broken Down","The Element Of Freedom","Alicia Keys",2009-12-15,216480,73,false,204029,2019-05-25T00:10:40Z,"r&b,neo soul","J Records",0.484,0.368,6,-7.784,1,0.0341,0.74,0.0000382,0.118,0.142,92.923,4
spotify:track:1CZOrmHUUjeDP7N2B4Ba6S,"Bad Romance","The Fame Monster (Explicit Version)","Lady Gaga",2009-01-01,294573,8,true,204029,2019-05-25T00:12:00Z,"art pop,pop","Streamline/Interscope",0.696,0.921,0,-3.755,1,0.0363,0.00314,0.0000524,0.0842,0.714,119.001,4
spotify:track:7xkQdy0cy5ymoWT7nedvLz,"Whatcha Say","Jason Derulo (International)","Jason Derulo",2010-02-26,221253,75,false,204029,2019-05-25T00:12:12Z,"","Beluga Heights/Warner Records",0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,4
spotify:track:5AyL2kgLtTWEu3qO3B9SqK,"Like A G6","Free Wired","Far East Movement,The Cataracs,DEV",2010-01-01,216893,78,false,204029,2019-05-25T00:13:12Z,"","Interscope",0.355,0.838,7,-8.126,0,0.471,0.00682,0,0.117,0.783,165.457,5
spotify:track:3kMrazSvILsgcwtidZd1Qd,"Bulletproof","La Roux","La Roux",2009,205733,76,false,204029,2019-05-26T09:15:51Z,"","Polydor Records",0.674,0.882,3,-2.771,0,0.0477,0.000441,0.0000662,0.068,0.682,123.017,4
spotify:track:3kpYJjvM8Ja6btr5hEJLWc,"Venom - Music From The Motion Picture","Venom (Music From The Motion Picture)","Eminem",2018-09-21,269573,70,true,204029,2019-06-02T07:55:22Z,"rap,hip hop","Aftermath",0.75,0.789,0,-5.058,1,0.0647,0.0148,0,0.501,0.467,135.954,4
spotify:track:514rhnksEwHUh6LxXsQ4Y9,"Back To You","13 Reasons Why (Season 2)","Selena Gomez",2018-05-18,210240,69,false,204029,2019-06-04T14:06:49Z,"","UMGRI Interscope",0.6,0.683,6,-6.271,1,0.049,0.097,0.00000135,0.11,0.489,102.036,4
spotify:track:3yZQk5PC52CCmT4ZaTIKvv,"This Is Gospel","Too Weird to Live Too Rare to Die!","Panic! At The Disco",2013-10-04,187186,68,false,204029,2019-06-04T14:10:58Z,"emo","Decaydance/Fueled By Ramen",0.572,0.912,7,-4.875,1,0.0707,0.00155,0.0000012,0.102,0.606,156.073,4
spotify:track:1rqqCSm0Qe4I9rUvWncaom,"High Hopes","Pray for the Wicked","Panic! At The Disco",2018-06-22,190946,82,false,204029,2019-06-04T14:11:13Z,"emo","DCD2 / Fueled By Ramen",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4
spotify:track:3cNjgVBKTJ1SvKhunrCdVy,"Please Don't Go","Please Don't Go","Joel Adams",2015-11-06,210580,67,false,204029,2019-06-04T14:12:00Z,"","Will Walker Records, LLC",0.513,0.768,4,-4.868,0,0.0587,0.0118,0.0000194,0.294,0.235,84.264,4
spotify:track:25sgk305KZfyuqVBQIahim,"Sweet but Psycho","Sweet but Psycho","Ava Max",2018-08-17,187436,9,false,204029,2019-06-04T14:13:08Z,"","Atlantic Records",0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,4
spotify:track:7hDVYcQq6MxkdJGweuCtl9,"ocean eyes","dont smile at me","Billie Eilish",2017-12-22,200379,86,false,204029,2019-06-09T06:43:38Z,"","Darkroom",0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,4
spotify:track:0tgVpDi06FyKpA1z0VMD4v,"Perfect","÷ (Deluxe)","Ed Sheeran",2017-03-03,263400,90,false,204029,2019-06-10T21:51:18Z,"soft pop","Atlantic Records UK",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,3
spotify:track:0ct6r3EGTcMLPtrXHDvVjc,"The Nights","The Days / Nights","Avicii",2014-01-01,176658,87,false,204029,2019-06-12T22:14:44Z,"edm","Universal Music AB",0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4
spotify:track:5dW1VZPcFqB4n0P08rGDgm,"The Git Up","The Git Up","Blanco Brown",2019-05-03,200593,2,false,204029,2019-06-15T05:03:27Z,"country hip hop,country","Broken Bow Records",0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,4
spotify:track:6TqXcAFInzjp0bODyvrWEq,"Talk (feat. Disclosure)","Free Spirit","Khalid,Disclosure",2019-04-05,197573,74,false,204029,2019-06-14T07:59:38Z,"house","Right Hand Music Group, LLC/RCA Records",0.9,0.4,0,-8.575,1,0.127,0.0516,0,0.0599,0.346,135.984,4
spotify:track:5knuzwU65gJK7IF5yJsuaW,"Rockabye (feat. Sean Paul & Anne-Marie)","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit,Anne-Marie,Sean Paul",2016-10-21,251088,74,false,204029,2019-06-14T08:07:55Z,"dancehall","Atlantic Records UK",0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,4
spotify:track:5l3CML2OnzfNs5RfVgbcLt,"Talk Dirty (feat. 2 Chainz)","Tattoos","Jason Derulo,2 Chainz",2013-09-10,177685,76,true,204029,2019-06-15T05:09:44Z,"southern hip hop,rap","Beluga Heights/Warner Records",0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,4
spotify:track:3mg29Lwvo673TkDhE3kB9W,"Dessert","Dessert","Dawin",2015-03-13,210983,66,false,204029,2019-06-15T05:15:04Z,"","Casablanca new/Republic Records",0.868,0.679,6,-6.941,1,0.0397,0.0799,0.00000122,0.0504,0.75,97.012,4
spotify:track:6ZANrVuAMp2rpjhfbOuJly,"Same Old Love","Revival (Deluxe)","Selena Gomez",2015-10-09,229080,73,false,204029,2019-06-15T05:20:25Z,"","Selena Gomez PS",0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,4
spotify:track:0iGckQFyv6svOfAbAY9aWJ,"Hot N Cold","One Of The Boys","Katy Perry",2008-06-17,220226,80,false,204029,2019-06-15T05:27:13Z,"pop","Capitol Records",0.706,0.842,7,-3.956,1,0.0417,0.0000773,0,0.0688,0.861,132.032,4
spotify:track:6t6rudGjkLftasgUiSGcPN,"A Thousand Miles - Single Version","A Thousand Miles (Enhanced)","Vanessa Carlton",2002-01-01,237920,0,false,204029,2019-06-15T05:27:35Z,"","Polydor Associated Labels",0.566,0.825,11,-4.504,1,0.0383,0.264,0,0.218,0.278,94.991,4
spotify:track:0CAfXk7DXMnon4gLudAp7J,"Low (feat. T-Pain)","Mail on Sunday","Flo Rida,T-Pain",2008-03-17,231400,86,false,204029,2019-06-15T05:28:00Z,"","Poe Boy/Atlantic",0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,4
spotify:track:0mUyMawtxj1CJ76kn9gIZK,"Bad Day","Daniel Powter","Daniel Powter",2005-02-22,233640,78,false,204029,2019-06-15T05:28:44Z,"","Warner Records",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,4
spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,"Survivor","Survivor","Destiny's Child",2001-05-01,254026,72,false,204029,2019-06-15T05:29:15Z,"","Columbia",0.514,0.911,1,-2.027,0,0.41,0.0559,0,0.775,0.619,161.109,4
spotify:track:66TRwr5uJwPt15mfFkzhbi,"Crank That (Soulja Boy)","souljaboytellem.com","Soulja Boy",2007-01-01,221933,79,false,204029,2019-06-15T05:29:43Z,"","Collipark / Interscope",0.733,0.74,0,-2.18,1,0.0905,0.513,0,0.0468,0.799,140.2,4
spotify:track:0ABDzNYFRcW6ltSQ3Bq2aQ,"Black Magic","Feel Good Friday","Little Mix",2018-11-23,210960,40,false,204029,2019-06-15T05:48:08Z,"","Sony Music CG",0.773,0.817,4,-7.994,1,0.0583,0.0354,0,0.328,0.863,111.972,4
spotify:track:3uaz1Xgb5C2YqAknzko2US,"Twist And Shout","A Tribute To The Beatles Vol. 4","The Beatles Tribute Band",2008-03-10,150988,38,false,204029,2019-06-15T05:30:44Z,"","Happy Bird",0.674,0.841,2,-5,1,0.0428,0.553,0,0.0905,0.89,127.905,4
spotify:track:2EcsgXlxz99UMDSPg5T8RF,"Beneath Your Beautiful (feat. Emeli Sandé)","Electronic Earth (Expanded Edition)","Labrinth,Emeli Sandé",2012-04-02,271813,68,false,204029,2019-06-15T05:47:49Z,"","Syco Music UK",0.561,0.522,2,-5.857,1,0.0318,0.227,0,0.104,0.238,83.962,4
spotify:track:3KrdXYHIv0fikr5qKOxRAq,"Havana (feat. Young Thug)","New Year's Eve - NYE 2018/2019","Camila Cabello,Young Thug",2018-12-07,214773,40,false,204029,2019-06-15T05:48:13Z,"rap,melodic rap,trap","Legacy Recordings",0.744,0.544,7,-4.517,0,0.0303,0.169,0.0000533,0.12,0.422,104.989,4
spotify:track:1vvNmPOiUuyCbgWmtc6yfm,"My Way","My Way","Calvin Harris",2016-09-16,219159,79,false,204029,2019-06-15T05:49:16Z,"edm","Columbia",0.818,0.913,4,-3.06,0,0.0426,0.093,0.0000369,0.161,0.536,119.986,4
spotify:track:5YEOzOojehCqxGQCcQiyR4,"Panda","New English","Desiigner",2016-06-26,246761,71,true,204029,2019-06-15T05:50:03Z,"","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",0.576,0.766,10,-4.943,0,0.449,0.0278,0.00000171,0.366,0.236,144.836,4
spotify:track:7tmRpTD2fwL3z7W9NGGPpz,"Never Let Me Go","Ceremonials","Florence + The Machine",2011,271377,0,false,204029,2019-06-22T23:27:28Z,"baroque pop","Universal Music Group",0.459,0.728,9,-3.226,1,0.0365,0.344,0.00000502,0.38,0.26,145.192,4
spotify:track:5tz69p7tJuGPeMGwNTxYuV,"1-800-273-8255","Everybody","Logic,Alessia Cara,Khalid",2017-05-05,250173,78,true,204029,2019-06-22T23:30:02Z,"","Def Jam Recordings",0.62,0.574,5,-7.788,0,0.0479,0.569,0,0.19,0.357,100.023,4
spotify:track:4ofwffwvvnbSkrMSCKQDaC,"Shotgun","Staying at Tamara's","George Ezra",2018-03-23,201287,81,false,204029,2019-06-22T23:30:07Z,"","Columbia",0.673,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.744,4
spotify:track:4E5P1XyAFtrjpiIxkydly4,"Replay","Replay","Iyaz",2009-08-18,182306,85,false,204029,2019-06-22T23:30:14Z,"","Time Is Money/Beluga Heights/Reprise",0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,4
spotify:track:2ZNowcE7ehJYEkChoRjSx0,"Life Of The Party","Handwritten (Deluxe)","Shawn Mendes",2015-04-13,214533,0,false,204029,2019-06-22T23:30:25Z,"","Universal Music Group",0.667,0.614,10,-4.995,1,0.0314,0.0663,0,0.111,0.161,113.979,4
spotify:track:0cELvuwJW1acISUHYB6suj,"Emotions","Emotions","Mariah Carey",1991-09-17,248093,65,false,204029,2019-06-22T23:30:31Z,"christmas","Columbia",0.74,0.752,9,-7.008,0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,4
spotify:track:11bD1JtSjlIgKgZG2134DZ,"Chasing Cars","Eyes Open","Snow Patrol",2006-01-01,267933,8,false,204029,2019-06-22T23:30:39Z,"","Polydor Records",0.563,0.592,9,-4.571,1,0.0276,0.209,0.0000508,0.132,0.136,104.016,4
spotify:track:1gihuPhrLraKYrJMAEONyc,"Feel So Close - Radio Edit","18 Months","Calvin Harris",2012-10-29,206413,87,false,204029,2019-06-22T23:32:53Z,"edm","Columbia",0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
spotify:track:7GJClzimvMSghjcrKxuf1M,"Budapest","Wanted on Voyage","George Ezra",2014-06-27,200720,5,false,204029,2019-06-22T23:33:10Z,"","Columbia",0.714,0.451,5,-8.268,1,0.0276,0.0883,0,0.108,0.406,127.787,4
spotify:track:7vFoFDWqTX0mHzLfrF1Cfy,"Cheerleader (Felix Jaehn Remix) - Radio Edit","Me 4 U","OMI,Felix Jaehn",2015-10-16,180565,84,false,204029,2019-06-22T23:33:15Z,"tropical house","Ultra Records, LLC",0.782,0.685,4,-6.237,1,0.0309,0.166,0.0000118,0.16,0.603,118.02,4
spotify:track:70eDxAyAraNTiD6lx2ZEnH,"Ex's & Oh's","Love Stuff","Elle King",2015-02-13,202173,75,false,204029,2019-06-22T23:33:36Z,"","RCA Records Label",0.612,0.921,7,-2.882,1,0.085,0.0183,0,0.0576,0.446,139.988,4
spotify:track:22mek4IiqubGD9ctzxc69s,"How Deep Is Your Love","How Deep Is Your Love","Calvin Harris,Disciples",2015-07-17,212640,80,false,204029,2019-06-22T23:33:46Z,"edm,house","Columbia",0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4
spotify:track:6KI1ZpZWYAJLvmVhCJz65G,"You Don't Own Me (feat. G-Eazy)","FMA","SAYGRACE,G-Eazy",2016-07-01,201493,75,true,204029,2019-06-22T23:34:17Z,"","RCA Records Label",0.332,0.635,7,-5.653,1,0.0898,0.159,0.00000279,0.0599,0.261,186.249,3
spotify:track:77W6VUoJdasCQgjc5DW19q,"Wings","DNA: The Deluxe Edition","Little Mix",2012,219733,4,false,204029,2019-06-22T23:34:52Z,"","Syco Music",0.738,0.875,7,-3.141,1,0.127,0.000673,0.000556,0.285,0.538,114.962,4
spotify:track:4LWrlMkj3nFceDhigJmBGf,"Bills","Bills","LunchMoney Lewis",2015-05-10,204600,56,true,204029,2019-06-22T23:35:00Z,"","Kemosabe Records/RCA Records",0.699,0.747,5,-3.453,1,0.0964,0.274,0,0.486,0.683,126.001,4
spotify:track:19qn6oU2t0E72ENA0aWNsX,"So What","Funhouse: The Tour Edition","P!nk",2008,215160,1,true,204029,2019-06-22T23:35:34Z,"","LaFace Records",0.535,0.888,11,-3.1,1,0.0446,0.000304,0.00000217,0.324,0.451,126.011,4
spotify:track:7nqlRkgNyEpb9nvb03GMp7,"Price Tag","Price Tag","Jessie J,B.o.B",2011-01-01,221240,53,false,204029,2019-06-22T23:37:01Z,"","Lava Music/Republic Records",0.64,0.838,5,-3.948,1,0.197,0.0306,0.00000165,0.188,0.681,175.015,4
spotify:track:47Bg6IrMed1GPbxRgwH2aC,"Best Friend","Best Friend","Rex Orange County",2017-01-25,262231,2,true,204029,2019-06-26T08:05:45Z,"bedroom pop","Rex Orange County",0.575,0.714,6,-5.247,1,0.0596,0.395,0,0.115,0.32,144.982,4
spotify:track:3TRFq09DUgYj1mug6RRqJW,"Lot to Learn","TMRW","Luke Christopher",2015-09-11,248337,57,true,204029,2019-06-26T08:34:28Z,"","ByStorm Entertainment/RCA Records",0.405,0.846,6,-3.57,1,0.195,0.0948,0,0.0666,0.602,82.232,4
spotify:track:2RttW7RAu5nOAfq6YFvApB,"Happier","÷ (Deluxe)","Ed Sheeran",2017-03-03,207520,78,false,204029,2019-06-26T08:35:14Z,"soft pop","Atlantic Records UK",0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,4
spotify:track:68fXn0TVggt7Gr0sPbBuI5,"YOUTH","Blue Neighbourhood (Deluxe)","Troye Sivan",2015-12-04,185194,0,false,204029,2019-06-26T08:35:30Z,"","Universal Music Group",0.624,0.757,7,-4.461,1,0.0422,0.0521,0,0.0766,0.588,91.513,4
spotify:track:4ftPj2fBTJ5pytddHwCPH0,"Fresh Eyes","Fresh Eyes","Andy Grammer",2016-07-29,198001,0,false,204029,2019-06-26T08:37:54Z,"","S-Curve Records",0.828,0.56,0,-6.685,1,0.0327,0.548,0.0000366,0.15,0.872,122.054,4
spotify:track:3OalxlWH0v14kyBcNBMINt,"Mercy","Illuminate (Deluxe)","Shawn Mendes",2016-09-23,208733,0,false,204029,2019-06-26T08:38:07Z,"","Universal Music Group",0.562,0.681,11,-4.934,0,0.0871,0.113,0,0.11,0.357,148.064,4
spotify:track:5JDcQAztvZTIkrWoZihgvC,"A Drop in the Ocean","The Bedroom Demos","Ron Pope",2008-07-14,220239,67,false,204029,2019-06-29T06:24:48Z,"","Ron Pope",0.447,0.393,5,-8.65,1,0.038,0.785,0,0.28,0.564,73.139,3
spotify:track:5YdPlbnZLbnCjTFyfap1zN,"Everybody","Live By The Words","Justice Crew",2012,232306,48,false,204029,2019-06-29T06:27:41Z,"","Sony Music Entertainment",0.698,0.89,6,-4.196,0,0.0377,0.0399,0.0000115,0.3,0.8,127.978,4
spotify:track:0ZShFfdyPtOTgLkUr8a4pa,"Best Night","Live By The Words","Justice Crew",2012,215786,44,false,204029,2019-06-29T06:27:47Z,"","Sony Music Entertainment",0.667,0.723,3,-3.873,1,0.0571,0.00635,0,0.0636,0.538,128.023,4
spotify:track:71CgN6BVkaXFNB5xPnvY9o,"Que Sera","Live By The Words","Justice Crew",2012,212800,49,false,204029,2019-06-29T06:27:51Z,"","Sony Music Entertainment",0.582,0.796,8,-4.017,1,0.0563,0.0253,0,0.211,0.547,100.02,4
spotify:track:1SLWLZPU1gP4UbJ7RniOFq,"Love Is Easy","Memory Lane (The Best Of McFly) [Deluxe Edition]","McFly",2012-01-01,222920,53,false,204029,2019-06-29T06:34:40Z,"","Universal-Island Records Ltd.",0.68,0.666,9,-6.953,1,0.115,0.0694,0,0.157,0.789,151.995,4
spotify:track:6x4tKaOzfNJpEJHySoiJcs,"Mambo No. 5 (a Little Bit of...)","A Little Bit of Mambo","Lou Bega",1999-07-19,220293,80,false,204029,2019-06-29T06:37:14Z,"","Sony Music/Vorsicht Musik",0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06,4
spotify:track:2Fs18NaCDuluPG1DHGw1XG,"Life is a Highway","Me And My Gang","Rascal Flatts",2006-01-01,276320,76,false,204029,2019-06-29T06:37:33Z,"country","Lyric Street",0.582,0.952,5,-3.848,1,0.0731,0.00324,0,0.223,0.655,103.027,4
spotify:track:2NjhV99ncY4A5lSkTHvTtU,"Lollipop","Life In Cartoon Motion","MIKA",2006-01-01,183533,61,false,204029,2019-06-29T06:39:04Z,"","Universal-Island Records Ltd.",0.714,0.621,1,-5.343,1,0.0641,0.0352,0.0000163,0.11,0.893,96.011,4
spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,"Surfin' U.S.A. - Remastered 2001","Surfin' USA (Remastered)","The Beach Boys",1963-03-25,149373,73,false,204029,2019-06-29T06:41:05Z,"baroque pop","Capitol Records",0.55,0.854,3,-5.968,1,0.036,0.661,0,0.112,0.965,159.231,4
spotify:track:6aGjEZ7kq3YXgD0EDt80O5,"Live While We're Young","Take Me Home: Yearbook Edition","One Direction",2012-11-09,200186,2,false,204029,2019-06-29T06:42:03Z,"","Syco Music UK",0.658,0.837,2,-2.063,1,0.0543,0.0629,0,0.0969,0.936,126.015,4
spotify:track:5G2c6FsfTzgYUzageCmfXY,"One Thing","Up All Night","One Direction",2012-05-25,197600,76,false,204029,2019-06-29T06:42:16Z,"","Syco Music UK",0.713,0.718,2,-3.806,1,0.0278,0.00233,0,0.0838,0.656,126.999,4
spotify:track:4cluDES4hQEUhmXj6TXkSo,"What Makes You Beautiful","Up All Night","One Direction",2012-05-25,199986,87,false,204029,2019-06-29T06:42:34Z,"","Syco Music UK",0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
spotify:track:0TK2YIli7K1leLovkQiNik,"Señorita","Señorita","Shawn Mendes,Camila Cabello",2019-06-21,190960,81,false,204029,2019-06-29T06:45:10Z,"","Island Records",0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,4
spotify:track:6moU77g9RQyMzHNuKEaQKq,"It's You","It's You","Ali Gatie",2019-06-14,212606,0,false,204029,2019-07-06T06:16:58Z,"","Warner Records",0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,4
spotify:track:75ZvA4QfFiZvzhj2xkaWAh,"I Fall Apart","Stoney (Deluxe)","Post Malone",2016-12-09,223346,79,true,204029,2019-07-12T07:36:24Z,"","Universal Records",0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.946,4
spotify:track:51Fjme0JiitpyXKuyQiCDo,"Lalala","Lalala","Y2K,bbno$",2019-06-28,160626,75,true,204029,2019-07-15T23:48:49Z,"","Columbia",0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,4
spotify:track:5fKBwqSTuCbnJlCOpeRa3o,"Sexual","Sexual","NEIKED,Dyo",2016,188888,67,false,204029,2019-07-18T11:50:33Z,"","Polydor Records",0.797,0.567,2,-7.503,1,0.0651,0.0692,0,0.0705,0.843,108.024,4
spotify:track:02XnQdf7sipaKBBHixz3Zp,"Paparazzi","The Fame","Lady Gaga",2008-01-01,208306,84,true,204029,2019-07-21T00:00:56Z,"art pop,pop","Streamline/Interscope",0.762,0.692,5,-3.973,0,0.0437,0.112,0,0.094,0.397,114.903,4
spotify:track:7LP4Es66zdY7CyjepqmvAg,"Down","All Or Nothing","Jay Sean,Lil Wayne",2009-01-01,212106,9,false,204029,2019-07-21T00:01:16Z,"rap,hip hop","Cash Money",0.657,0.695,2,-4.493,1,0.0321,0.0108,0,0.0822,0.683,65.997,4
spotify:track:0qRVI5U8ShkX8xwxoPR55M,"This Love","Bops Bops Bops!","Maroon 5",2019-07-19,205746,21,false,204029,2019-07-21T00:02:59Z,"pop","UME - Global Clearing House",0.712,0.868,5,-4.098,0,0.038,0.0606,0,0.0897,0.758,95.041,4
spotify:track:11d9oUiwHuYt216EFA2tiz,"Ice Ice Baby","To The Extreme","Vanilla Ice",1990-01-01,271466,66,false,204029,2019-07-21T00:03:32Z,"","SBK/EMI RECORDS",0.98,0.535,2,-16.035,1,0.058,0.027,0.00000168,0.104,0.675,115.744,4
spotify:track:6vBdBCoOhKHiYDDOcorfNo,"Goodbyes (Feat. Young Thug)","Goodbyes (Feat. Young Thug)","Post Malone,Young Thug",2019-07-05,174960,3,true,204029,2019-07-21T01:53:52Z,"rap,melodic rap,trap","Republic Records",0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,4
spotify:track:5EGPf0nqO7vEIwsOX6Er98,"Obsessed","Memoirs of an imperfect Angel (International Version)","Mariah Carey",2009-09-29,242200,82,false,204029,2019-07-21T02:44:58Z,"christmas","Def Jam Recordings",0.742,0.467,10,-5.557,0,0.0624,0.0458,0,0.826,0.366,86.442,4
